"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030516","regulation of axon extension","53/5644","92/18888",0.576086956521739,1.92791113302314,5.82415584597454,2.87598957906655e-08,1.14158811354073e-05,9.32236885267162e-06,"MACF1/SEMA6C/TNR/WNT3A/DISC1/NRP1/SLIT1/DIP2B/RAB21/CYFIP1/ISLR2/SEMA7A/SEMA4B/CDH1/NTN1/TRPV2/DNM2/MAG/APOE/RTN4/SEMA4C/TTL/BMPR2/MAP2/FN1/ADNP/CDH4/DSCAM/GOLGA4/SEMA3B/GSK3B/SEMA5B/RYK/MAP3K13/NKX6-1/POU4F2/SEMA5A/CDKL3/KIAA0319/LIMK1/SEMA3C/SEMA3E/SEMA3A/SMURF1/NRCAM/PLXNA4/SEMA4D/ABL1/OLFM1/ANAPC2/CDKL5/L1CAM/ARHGAP4",53
"GO:0002062","chondrocyte differentiation","63/5644","116/18888",0.543103448275862,1.81752975390405,5.7655759333317,3.33232997225326e-08,1.24491927375179e-05,1.01661856181374e-05,"RUNX3/MATN1/MEF2D/WNT9A/PTH/SOX6/EXT2/LTBP3/TSKU/COL2A1/WNT10B/ACVRL1/RARG/PTPN11/RFLNA/BMP4/SMAD3/ADAMTS7/CHSY1/SMPD3/GLG1/MAF/AXIN2/SMAD7/MEX3C/COMP/MBOAT2/OSR1/FOSL2/SIX2/ARID5A/LNPK/BMPR2/NPPC/BMP2/SULF2/RUNX1/WNT7A/PTH1R/SHOX2/IFT80/FGFR3/NKX3-2/BMPR1B/ADAMTS12/TGFBI/FGF18/MSX2/BMP6/GPLD1/MAPK14/RUNX2/SCIN/GLI3/LOXL2/BPNT2/SULF1/GDF6/OSR2/TRPS1/EXT1/CCN4/NFIB",63
"GO:0007015","actin filament organization","194/5644","467/18888",0.41541755888651,1.39022091641538,5.57413894658223,3.94560574631942e-08,1.39214122749303e-05,1.13684207673192e-05,"ARHGEF10L/ACTL8/WNT4/SLC9A1/KANK4/TMOD4/S100A10/TPM3/KIRREL1/MYOC/RHOU/ACTA1/ACTN2/FMN2/NEBL/ABI1/SVIL/ARHGAP12/NRP1/RHOBTB1/PDLIM1/NRAP/MICAL2/SPTBN2/RHOD/SSH3/CORO1B/PPFIA1/ARAP1/FCHSD2/ARRB1/MYO7A/PAK1/RDX/EPS8/TWF1/RAPGEF3/AQP2/AVIL/PAWR/WASHC3/MYO1H/TRPV4/PXN/PLA2G1B/RHOF/RFLNA/WASF3/LCP1/ANG/CFL2/FERMT2/SPTB/ACTN1/TGFB3/EVL/INF2/CYFIP1/TMOD2/TMOD3/MYO5C/MYO5A/MYO1E/TPM1/SMAD3/CORO2B/BBS4/ARPIN/IQGAP1/EMP2/ARHGAP17/CORO1A/FHOD1/BCAR1/COTL1/SPIRE2/ALOX15/GAS7/MYO15A/FLII/CORO6/SSH2/CCR7/PPP1R9B/PPM1E/MIR21/LIMD2/GRB2/BAIAP2/ACTG1/SPIRE1/MYO5B/ARHGEF18/DNM2/TPM4/PIK3R2/RHPN2/NPHS1/SPTBN4/ARHGAP35/KASH5/SHANK1/MYADM/CYRIA/RHOB/CDC42EP3/PRKCE/SPTBN1/PLEK/ADD2/ALMS1/TACR1/TMSB10/CAPG/ACTR3/CLASP1/MYO7B/RND3/WIPF1/MYO1B/ABI2/ARPC2/VIL1/CUL3/HCK/ARHGAP40/ELMO2/PREX1/MICAL3/NF2/TRIOBP/CAV3/VILL/PRKCD/ITGB5/PFN2/CLRN1/PRKCI/GHSR/PAK2/DLG1/ADD1/LIMCH1/CRACD/SYNPO2/SEMA5A/RICTOR/IQGAP2/F2RL1/JMY/PPARGC1B/DBN1/NEDD9/PHACTR1/CAP2/CARMIL1/PACSIN1/MYO6/MICALL2/SCIN/WIPF3/COBL/ELN/LIMK1/HIP1/CCL26/PPP1R9A/BAIAP2L1/ARPC1A/ARPC1B/MET/LMOD2/CALD1/DLC1/BIN3/ARFGEF1/MTSS1/WASHC5/CYRIB/RHPN1/PLEC/KANK1/JAK2/C9orf72/TMOD1/MEGF9/ABL1/AIF1L/TSC1/SHROOM2/ARHGAP6/SH3KBP1/GDPD2/FRMD7",194
"GO:0051960","regulation of nervous system development","194/5644","468/18888",0.414529914529915,1.38725035890167,5.5377755461762,4.76955768274944e-08,1.59428741279693e-05,1.30191749046573e-05,"HES3/SPEN/NCMAP/LIN28A/MACF1/HEYL/AMIGO1/CERS2/PRUNE1/SEMA6C/S100A10/HAPLN2/CRABP2/KIFAP3/TNR/KIF14/GPR37L1/BTG2/PLXNA2/WNT3A/GJC2/DISC1/ITGB1/NRP1/PARD3/ZNF488/DKK1/DLG5/SLIT1/NEURL1/BMAL1/F2/LRP4/MYRF/MAP6/TENM4/LRTM2/DIP2B/RARG/RAB21/NAP1L1/PLXNC1/ASCL1/APPL2/CUX2/FBXW8/ULK1/WASF3/SPART/PRKCH/NUMB/FLRT2/DICER1/AKT1/CYFIP1/DLL4/PRTG/MAP2K1/NPTN/ISLR2/SEMA7A/ACAN/SEMA4B/ST8SIA2/RGMA/METRN/SOX8/EEF2K/CDH1/SLC7A5/SERPINF1/NTN1/TRPV2/ULK2/NOG/ACE/BAIAP2/MAP2K2/HAPLN4/ANKRD27/MAG/NUMBL/LRRC4B/SOX11/LPIN1/DPYSL5/RTN4/SEMA4C/IL1B/CXCR4/DLX1/DLX2/BMPR2/MAP2/FN1/SERPINE2/PER2/STK25/BMP2/FLRT3/SYNDIG1/CST7/TGM2/ZNF335/ADNP/BMP7/CDH4/SS18L1/TIAM1/OLIG2/DSCAM/NF2/LIF/OXTR/WNT7A/GOLGA4/TRAK1/DAG1/SEMA3B/ROBO1/SEMA5B/PLXNA1/GATA2/PLXND1/RYK/EPHB1/CLSTN2/DHX36/MME/SHOX2/PRKCI/NLGN1/CLCN2/EPHB3/MAP3K13/IL1RAP/HES1/DLG1/GSX2/REST/NKX6-1/PPP3CA/POU4F2/RAPGEF2/TPPP/SEMA5A/OTP/HAPLN1/EFNA5/FSTL4/CDKL3/CTNNA1/RGS14/DBN1/KIAA0319/TTBK1/TNFRSF21/TPBG/UFL1/NR2E1/MYB/TIAM2/GPER1/IL6/GLI3/CAMK2B/NSUN5/LIMK1/SEMA3C/SEMA3E/SEMA3A/SMURF1/CUX1/RELN/PLXNA4/EZH2/XRCC2/SHH/LYN/CHD7/STAU2/TG/ADGRB1/LRRC24/SEMA4D/TRIM32/BRINP1/LHX2/ANAPC2/CDKL5/ARMCX5-GPRASP2/FGF13/L1CAM/ARHGAP4",194
"GO:0071375","cellular response to peptide hormone stimulus","137/5644","311/18888",0.440514469453376,1.47420930174262,5.50462678647666,6.97849349186499e-08,2.21602060834173e-05,1.80963354917994e-05,"SLC25A33/AGTRAP/SLC9A1/WDTC1/PCSK9/JAK1/LEPROT/AHCYL1/HMGCS2/GNRHR2/ZBTB7B/NUCKS1/SLC30A10/AGT/ACTN2/ECHDC3/PIP4K2A/PTPRE/CTSD/UCP2/SCNN1A/NR4A1/TNS2/MDM2/OSBPL8/ATP2B1/APPL2/PTPN11/PXN/PLA2G1B/PRKD1/ZFP36L1/FOS/SERPINA12/AKT1/CYFIP1/MYO5A/PKM/CYP11A1/CSK/ZNF592/IGF1R/EEF2K/SCNN1G/SCNN1B/PRKCB/MAPK3/BCAR1/ZDHHC7/SREBF1/HDAC5/STXBP4/RPS6KB1/BRIP1/ACE/GH2/CSH1/CSHL1/GH1/PRKCA/PRKAR1A/GRB2/BAIAP2/GCGR/RAB31/INSR/SLC27A1/JAK3/PIK3R2/GDF15/AKT2/LPIN1/NCOA1/RAB10/CYP1B1/SOS1/LHCGR/IL1B/INHBB/MBD5/NR4A2/GRB14/MSTN/STAT1/IRS1/ERFE/TRIB3/PLCB1/SNX5/LPIN3/PTPN1/PCK1/UMODL1/COL6A1/XBP1/PPARG/PRKCD/GSK3B/PRKCI/GHSR/AHSG/NKX6-1/RAP1GDS1/PPP3CA/GAB1/POU4F2/APC/AP3S1/CAMK2A/EDN1/GPLD1/ENPP1/GPER1/GHRHR/INHBA/GCK/GRB10/YWHAG/SH2B2/LEP/INSIG1/PRKDC/LYN/NCOA2/ADCY8/PTK2/CYP11B1/CYP11B2/KANK1/JAK2/DENND4C/GKAP1/FBP1/SLC27A4/SYAP1/OGT/AGTR2",137
"GO:0051494","negative regulation of cytoskeleton organization","81/5644","165/18888",0.490909090909091,1.64285806326912,5.41420574906391,1.57010590408149e-07,4.74844885562931e-05,3.87765001975414e-05,"KANK4/TMOD4/MYOC/CAMSAP2/SVIL/SPTBN2/SSH3/CORO1B/PPFIA1/ARAP1/RDX/CENATAC/EPS8/TWF1/AVIL/NAV3/SPTB/TTBK2/TMOD2/TMOD3/CORO2B/BBS4/HDGFL3/ARPIN/CCNF/NUBP1/CORO1A/CDH5/FLII/TAOK1/SSH2/TRIM37/MIR21/TBCD/SMAD4/TUBB4A/ARHGEF18/RHPN2/SPTBN4/EML2/SHANK1/MYADM/TRIM54/TOGARAM2/SPTBN1/ADD2/TMSB10/CAPG/CLASP1/MAP2/VIL1/SPEF1/TPX2/DYRK1A/TRIOBP/CAV3/VILL/PRKCD/ATXN7/PFN2/IQCJ-SCHIP1/MAP6D1/PAK2/ADD1/CRACD/APC/CARMIL1/SCIN/MET/LMOD2/DLC1/ARFGEF1/TMEM67/CYRIB/RHPN1/KANK1/TMOD1/CDK5RAP2/ARHGAP6/FRMD7/FGF13",81
"GO:0031032","actomyosin structure organization","100/5644","215/18888",0.465116279069767,1.55654080068564,5.35765317703254,1.78525339752974e-07,4.99907996345296e-05,4.08231890210953e-05,"ARHGEF10L/ACTL8/WNT4/SLC9A1/TMOD4/S100A10/MYOC/TNNT2/MYBPH/CDC42BPA/OBSCN/ACTA1/ACTN2/NEBL/ITGB1/NRP1/MYPN/LDB3/ANKRD1/PDLIM1/NRAP/MYBPC3/PPFIA1/ARAP1/ARRB1/PAK1/RAPGEF3/KRT8/MYL2/PXN/ADPRHL1/PRKD1/CFL2/FERMT2/SIX4/TGFB3/EVL/CDC42BPB/FRMD5/TRPM7/TMOD2/TMOD3/TPM1/SMAD3/CORO2B/BBS4/AKAP13/IQGAP1/MEF2A/FHOD1/VPS4A/MYH10/FLII/MYO18A/KRT19/PPM1E/MIR21/PRKAR1A/ACTG1/MYOM1/SMAD4/ARHGEF18/DNM2/PIK3R2/RHPN2/TNNT1/ALMS1/TACR1/EPB41L5/CLASP1/CUL3/EPB41L1/MIR1-1/MYO18B/NF2/CAV3/ITGB5/PFN2/PAK2/LIMCH1/IQGAP2/EPB41L4A/EDN1/PHACTR1/CARMIL1/EPB41L2/ELN/LIMK1/MET/LMOD2/DLC1/RHPN1/PLEC/PGM5/FRMD3/TMOD1/ABL1/TSC1/ARHGAP6/FRMD7",100
"GO:0048813","dendrite morphogenesis","71/5644","140/18888",0.507142857142857,1.69718538017617,5.40505631929501,1.81040527727001e-07,4.99907996345296e-05,4.08231890210953e-05,"ELAVL4/CELSR2/EFNA1/ABI1/ITGB1/NRP1/NEUROG3/KNDC1/LRP4/MAP6/PICALM/SLC11A2/RAB21/PPFIA2/CUX2/FBXW8/DCLK1/SIPA1L1/NEDD4/CHRNA3/MEF2A/EEF2K/SARM1/IGF2BP1/TANC2/BAIAP2/ANKRD27/SHANK1/KIDINS220/DPYSL5/HECW2/ABI2/MAP2/DOCK10/NGEF/KIF1A/SS18L1/TIAM1/DSCAM/WNT7A/TRAK1/GSK3B/EPHB1/DHX36/TNIK/NLGN1/EPHB3/PPP3CA/RAPGEF2/CTNND2/CDKL3/DBN1/PHACTR1/DTNBP1/DCDC2/TPBG/NR2E1/FYN/SYNE1/CAMK2B/SEMA3A/CUX1/RELN/STAU2/SDC2/ARC/SEMA4D/ANAPC2/CDKL5/PQBP1/ARMCX5-GPRASP2",71
"GO:0010720","positive regulation of cell development","186/5644","454/18888",0.409691629955947,1.37105873611055,5.22427707901948,2.38915670977841e-07,6.32230594325112e-05,5.16288381977115e-05,"CTNNBIP1/SPEN/RUNX3/MACF1/AMIGO1/CD101/NOTCH2/ZBTB7B/HAPLN2/CRABP2/SOX13/IL10/IL20/CR1/PLXNA2/WNT3A/GJC2/DISC1/GATA3/ITGB1/NRP1/RET/ZNF488/ZMIZ1/NEURL1/ADAM8/MYOD1/RAG1/AMBRA1/MYRF/SART1/FADD/MAP6/TENM4/IL18/ARID2/WNT10B/SMARCD1/RAB21/NAP1L1/PLXNC1/ASCL1/CUX2/FBXW8/PCID2/BMP4/PRKCH/ZBTB1/ZFP36L1/NUMB/FOS/GPR68/DICER1/CYFIP1/RASGRP1/MAP2K1/NPTN/ISLR2/SEMA7A/BNC1/KLHL25/ACAN/METRN/SOX8/EEF2K/IL4R/BRD7/CDH5/CBFB/SLC7A5/SERPINF1/PIK3R6/NTN1/TRPV2/LGALS9/SMARCE1/MIR21/ACE/SMARCD2/PRKCA/RPTOR/BAIAP2/SMAD7/MAP2K2/BRD4/IL12RB1/HAPLN4/ANKRD27/MAG/NUMBL/SOX11/ZAP70/IL1B/IL36B/CXCR4/BMPR2/CREB1/FN1/SERPINE2/STK25/BMP2/TGM2/ZNF335/OCSTAMP/ADNP/PCK1/CDH4/SS18L1/ZBTB46/TIAM1/OLIG2/RUNX1/DSCAM/XBP1/LIF/GOLGA4/TRAK1/DAG1/ROBO1/CD80/CD86/PLXNA1/PLXND1/DHX36/MME/SHOX2/PRKCI/CLCN2/MAP3K13/HES1/ADD1/GSX2/NKX6-1/PPP3CA/SLC9B2/IL2/IL15/POU4F2/SEMA5A/IL7R/OTP/AP3B1/HAPLN1/EFNA5/CDKL3/PPARGC1B/RGS14/DBN1/NEDD9/TTBK1/UFL1/NR2E1/FOXO3/VNN1/MYB/TIAM2/GPER1/ACTB/IL6/GLI3/CAMK2B/LIMK1/SMURF1/CUX1/RELN/PLXNA4/XRCC2/SHH/PRKDC/LYN/STAU2/RIPK2/TMEM64/KLF10/SMARCA2/SEMA4D/SYK/ROR2/TRIM32/EEIG1/ANAPC2/CDKL5/BTK/ARMCX5-GPRASP2/SASH3/L1CAM",186
"GO:0043434","response to peptide hormone","180/5644","438/18888",0.410958904109589,1.37529974855101,5.1877919402849,2.90621449964132e-07,7.24282725332411e-05,5.91459444880258e-05,"SLC25A33/AGTRAP/CELA2A/SLC9A1/WDTC1/PCSK9/JAK1/LEPROT/SORT1/AHCYL1/HMGCS2/GNRHR2/CTSK/ZBTB7B/BTG2/NUCKS1/IL10/SLC30A10/AGT/ACTN2/ECHDC3/PIP4K2A/PTPRE/CTSD/TH/KCNQ1/CRY2/LRP5/GAL/UCP2/SCNN1A/NR4A1/TNS2/MDM2/OSBPL8/ATP2B1/BTG1/LTA4H/APPL2/CRY1/TRPV4/PTPN11/PXN/PLA2G1B/KL/PRKD1/ZFP36L1/FOS/SLC24A4/SERPINA12/AKT1/CYFIP1/MYO5A/SMAD3/PKM/CYP11A1/CSK/ZNF592/IGF1R/EEF2K/SCNN1G/SCNN1B/PRKCB/MAPK3/BCAR1/MEAK7/ZDHHC7/SREBF1/HDAC5/GIP/NME2/STXBP4/RPS6KB1/BRIP1/ACE/GH2/CSH1/CSHL1/GH1/PRKCA/PRKAR1A/GRB2/AANAT/BAIAP2/GCGR/RAB31/INSR/SLC27A1/JAK3/PIK3R2/GDF15/AKT2/LPIN1/NCOA1/POMC/RAB10/CAD/CYP1B1/SOS1/LHCGR/PNPT1/REG3G/IL1B/INHBB/MBD5/NR4A2/GRB14/MSTN/STAT1/STAT4/CREB1/IRS1/ERFE/TRIB3/PLCB1/SNX5/LPIN3/SRSF6/PTPN1/BMP7/PCK1/UMODL1/TFF1/COL6A1/COMT/XBP1/OXTR/PPARG/DAG1/PRKCD/GSK3B/PRKCI/GHSR/TNFSF10/EIF2B5/AHSG/NKX6-1/RAP1GDS1/PPP3CA/GAB1/POU4F2/APC/AP3S1/CAMK2A/STC2/EDN1/GPLD1/MAPK14/ENPP1/GPER1/GHRHR/KBTBD2/INHBA/GCK/GRB10/YWHAG/VGF/SH2B2/LEP/TRIM24/INSIG1/PRKDC/OPRK1/LYN/NCOA2/ADCY8/PTK2/CYP11B1/CYP11B2/CYC1/KANK1/JAK2/DENND4C/GKAP1/FBP1/SLC27A4/TSC1/SYAP1/OGT/AGTR2",180
"GO:0006813","potassium ion transport","109/5644","241/18888",0.452282157676349,1.51359060846755,5.23825355195021,3.01443570956836e-07,7.24282725332411e-05,5.91459444880258e-05,"KCNAB2/RNF207/SLC9A1/AMIGO1/KCNC4/KCNA2/KCNA3/KCND3/CASQ2/ATP1A1/GJA5/KCNN3/KCNJ9/ATP1B1/ADORA1/KCNK2/KCNK1/ACTN2/RGS7/KIF5B/ITGB1/FXYD4/ANK3/KCNMA1/GHITM/KCNIP2/ADRA2A/KCNK18/KCNQ1/KCNC1/GAL/KCNE3/FXYD2/KCNA5/ANO6/KCNH3/KCNC2/NOS1/ATP12A/HTR2A/TMCO3/AKAP6/KCNH5/KCNK10/KCNK13/SLC24A4/NEDD4/SLC24A1/HCN4/SLC12A4/KCNG4/MIR21/KCNH6/HPN/ATP1A3/KCNC3/KCNF1/KCNK3/KCNK12/KCNIP3/SLC9A4/SLC9A2/KCNH7/STK39/SUMO1/CAB39/SNAP25/KCNB1/SLC9A8/KCNG1/EDN3/MIR1-1/KCNQ2/KCNJ6/KCNJ15/LARGE1/CAV3/KCNH8/CACNA1D/SLC12A8/KCNAB1/KCNMB2/KCNMB3/DLG1/PKD2/SLC1A3/KCNN2/KCNMB1/KCNIP1/DRD1/KCNK5/KCNK17/AQP1/GCK/AKAP9/SLC12A9/KCNH2/NOS3/ABCB8/DPP6/OPRK1/KCNB2/KCNS2/KCNV1/KCNQ3/KCNK9/TSC1/SLC9A6/FHL1",109
"GO:0050767","regulation of neurogenesis","164/5644","393/18888",0.417302798982188,1.3965299906406,5.18573779394178,3.07914243173911e-07,7.24282725332411e-05,5.91459444880258e-05,"HES3/SPEN/LIN28A/MACF1/HEYL/AMIGO1/CERS2/PRUNE1/SEMA6C/S100A10/HAPLN2/CRABP2/KIFAP3/TNR/GPR37L1/BTG2/PLXNA2/WNT3A/GJC2/DISC1/ITGB1/NRP1/ZNF488/SLIT1/NEURL1/BMAL1/F2/LRP4/MYRF/MAP6/TENM4/DIP2B/RAB21/NAP1L1/PLXNC1/ASCL1/APPL2/CUX2/FBXW8/ULK1/SPART/PRKCH/NUMB/DICER1/CYFIP1/DLL4/PRTG/MAP2K1/NPTN/ISLR2/SEMA7A/ACAN/SEMA4B/RGMA/METRN/SOX8/EEF2K/CDH1/SLC7A5/SERPINF1/NTN1/TRPV2/ULK2/NOG/ACE/BAIAP2/MAP2K2/HAPLN4/ANKRD27/MAG/NUMBL/SOX11/DPYSL5/RTN4/SEMA4C/IL1B/CXCR4/DLX1/DLX2/BMPR2/MAP2/FN1/SERPINE2/PER2/STK25/BMP2/TGM2/ZNF335/ADNP/BMP7/CDH4/SS18L1/TIAM1/OLIG2/DSCAM/NF2/LIF/WNT7A/GOLGA4/TRAK1/DAG1/SEMA3B/ROBO1/SEMA5B/PLXNA1/GATA2/PLXND1/RYK/DHX36/MME/SHOX2/PRKCI/CLCN2/MAP3K13/HES1/GSX2/REST/NKX6-1/PPP3CA/POU4F2/RAPGEF2/SEMA5A/OTP/HAPLN1/EFNA5/FSTL4/CDKL3/CTNNA1/RGS14/DBN1/KIAA0319/TTBK1/UFL1/NR2E1/MYB/TIAM2/GPER1/IL6/GLI3/CAMK2B/LIMK1/SEMA3C/SEMA3E/SEMA3A/SMURF1/CUX1/RELN/PLXNA4/EZH2/XRCC2/SHH/LYN/CHD7/STAU2/SEMA4D/TRIM32/BRINP1/LHX2/ANAPC2/CDKL5/ARMCX5-GPRASP2/FGF13/L1CAM/ARHGAP4",164
"GO:0050808","synapse organization","199/5644","493/18888",0.403651115618661,1.35084377601086,5.15291224887479,3.2816005940883e-07,7.44337334751958e-05,6.07836320566657e-05,"IGSF21/C1QB/DLGAP3/PTPRF/NFIA/NTNG1/SORT1/AMIGO1/EFNA1/TNR/CACNA1S/PPFIA4/SRGAP2/IL10/WNT3A/GNPAT/DISC1/GPR158/ITGB1/NRP1/ARHGAP22/DKK1/ANK3/SPOCK2/DLG5/NRG3/GRID1/SLIT1/NEURL1/CTBP2/PPFIBP2/LRRC4C/LRP4/RAPSN/NRXN2/NPAS4/SPTBN2/PPFIA1/SHANK2/IL10RA/LRTM2/PTPRO/PPFIBP1/PPFIA2/PLXNC1/CUX2/WASF3/PCDH8/LRFN5/SIX1/SIX4/SPTB/GPHN/ACTN1/SLC8A3/SIPA1L1/FLRT2/LGMN/AKT1/CYFIP1/UNC13C/NEDD4/ADAM10/NPTN/ABHD17C/MESD/ST8SIA2/IGF1R/EEF2K/ITGAM/CDH1/NTN1/ITGA3/TANC2/SDK2/BAIAP2/ACTG1/AFG3L2/C3/INSR/ICAM5/ADGRL1/HAPLN4/SPTBN4/APOE/C5AR1/PPFIA3/LRRC4B/SHANK1/SHISA7/RHOB/ADD2/POTEE/TANC1/ALS2/ABI2/NRP2/ERBB4/DOCK10/DNER/NGEF/KIF1A/SNAP25/FLRT3/SYNDIG1/SNTA1/ZMYND8/STAU1/ADNP/CBLN4/LAMA5/TIAM1/DSCAM/SEZ6L/LARGE1/CNTN4/OXTR/SETD5/WNT7A/COLQ/DAG1/PDZRN3/PLXND1/RYK/KY/EPHB1/CLSTN2/PFN2/DHX36/GHSR/NLGN1/EPHB3/IL1RAP/DLG1/DOK7/APBB2/REST/GPM6A/CTNND2/CDH6/CAST/EFNA5/PCDHB16/PCDHB10/PCDHB13/DRD1/DBN1/NEDD9/DTNBP1/CAP2/MAPK14/STK38/MDGA1/LRFN2/ADGRF1/FILIP1/TPBG/FYN/ELFN1/SDK1/ACTB/CAMK2B/FZD9/PCLO/SEMA3E/RELN/NRCAM/CTTNBP2/LRRC4/PLXNA4/ZDHHC2/STAU2/YWHAZ/SYBU/ASAP1/ADGRB1/ARC/LRRC24/ARHGAP39/UNC13B/SEMA4D/ROR2/FRRS1L/DAB2IP/HMCN2/ABL1/TSC1/ANAPC2/CDKL5/OPHN1/OGT/DRP2/ARMCX5-GPRASP2/IL1RAPL2/GPC4/FGF13/GABRA3/L1CAM/RAB39B",199
"GO:0198738","cell-cell signaling by wnt","190/5644","468/18888",0.405982905982906,1.35864725871813,5.12874416608791,3.77473959498934e-07,8.26667971302666e-05,6.75068674573956e-05,"CTNNBIP1/WNT4/PTPRU/MACF1/TRABD2B/PLPP3/CELSR2/VANGL1/BCL9/MYOC/TMEM9/LGR6/KLHL12/SOX13/MARK1/WNT9A/WNT3A/DISC1/CCNY/DKK1/MIR346/BTRC/GRK5/FGFR2/ZRANB1/BMAL1/LRP4/SDHAF2/MARK2/FRMD8/LRP5/CCND1/FOLR1/TPBGL/TSKU/AMOTL1/BCL9L/PTPRO/PRICKLE1/WNT10B/RARG/CALCOCO1/LRP1/WIF1/C12orf43/FZD10/LATS2/FERMT2/DAAM1/PPM1A/CCDC88C/GSC/USP8/LEO1/PYGO1/CSNK1G1/SMAD3/TLE3/SKIC8/MESD/LRRK1/AXIN1/KREMEN2/GPRC5B/TGFB1I1/BRD7/AMFR/CDH3/WWOX/PLCG2/FOXL1/NXN/NLK/IFT20/IGFBP4/JUP/FZD2/DLX3/ITGA3/NOG/MKS1/RNF43/SMURF2/AXIN2/NHERF1/RNF213/CSNK1D/APCDD1/SMAD4/CCNE1/APOE/ATP6V1C2/SDC1/LBX2/TCF7L1/LYPD6/NR4A2/CCNYL1/IGFBP2/CUL3/RSPO4/SPEF1/FERMT1/BMP2/STK4/SULF2/SNAI1/ADNP/APCDD1L/MIR1-1/TIAM1/COL6A1/KREMEN1/CELSR1/VGLL4/WNT7A/RBMS3/PTPN23/PRICKLE2/GSK3B/KPNA1/RUVBL1/RYK/AMOTL2/WWTR1/SIAH2/IFT80/TNIK/SOX2/DVL3/SENP2/CPZ/RBPJ/PKD2/EGF/TERT/SEMA5A/CTNND2/ISL1/FOXD1/APC/CSNK1G3/CSNK1A1/G3BP1/SOX30/FBXW11/TMEM170B/EDN1/DCDC2/MAPK14/MDFI/TPBG/ANKRD6/FOXO3/GLI3/GRB10/FZD9/BCL7B/MAGI2/CDK14/SMURF1/HBP1/SHH/SOX7/SULF1/TMEM64/TMEM67/STK3/UBR5/CTHRC1/RSPO2/EXT1/CCN4/KANK1/MLLT3/GNAQ/TLE4/TLE1/SPIN1/ROR2/WNK2/BARX1/KLF4/DAB2IP/ABL1/ATP6AP2/DDX3X/XIAP/GPC4/GPC3",190
"GO:0016055","Wnt signaling pathway","189/5644","466/18888",0.405579399141631,1.35729689776526,5.09822762011658,4.38762438476038e-07,9.28860082253773e-05,7.58520187498752e-05,"CTNNBIP1/WNT4/PTPRU/MACF1/TRABD2B/PLPP3/CELSR2/VANGL1/BCL9/MYOC/TMEM9/LGR6/KLHL12/SOX13/MARK1/WNT9A/WNT3A/DISC1/CCNY/DKK1/MIR346/BTRC/GRK5/FGFR2/ZRANB1/BMAL1/LRP4/SDHAF2/MARK2/FRMD8/LRP5/CCND1/FOLR1/TPBGL/TSKU/AMOTL1/BCL9L/PTPRO/PRICKLE1/WNT10B/RARG/CALCOCO1/LRP1/WIF1/C12orf43/FZD10/LATS2/FERMT2/DAAM1/PPM1A/CCDC88C/GSC/USP8/LEO1/PYGO1/CSNK1G1/SMAD3/TLE3/SKIC8/MESD/LRRK1/AXIN1/KREMEN2/GPRC5B/TGFB1I1/BRD7/AMFR/CDH3/WWOX/PLCG2/FOXL1/NXN/NLK/IFT20/IGFBP4/JUP/FZD2/DLX3/ITGA3/NOG/MKS1/RNF43/SMURF2/AXIN2/NHERF1/RNF213/CSNK1D/APCDD1/SMAD4/CCNE1/APOE/ATP6V1C2/SDC1/LBX2/TCF7L1/LYPD6/NR4A2/CCNYL1/IGFBP2/CUL3/RSPO4/SPEF1/FERMT1/BMP2/STK4/SULF2/SNAI1/ADNP/APCDD1L/MIR1-1/TIAM1/COL6A1/KREMEN1/CELSR1/VGLL4/WNT7A/RBMS3/PRICKLE2/GSK3B/KPNA1/RUVBL1/RYK/AMOTL2/WWTR1/SIAH2/IFT80/TNIK/SOX2/DVL3/SENP2/CPZ/RBPJ/PKD2/EGF/TERT/SEMA5A/CTNND2/ISL1/FOXD1/APC/CSNK1G3/CSNK1A1/G3BP1/SOX30/FBXW11/TMEM170B/EDN1/DCDC2/MAPK14/MDFI/TPBG/ANKRD6/FOXO3/GLI3/GRB10/FZD9/BCL7B/MAGI2/CDK14/SMURF1/HBP1/SHH/SOX7/SULF1/TMEM64/TMEM67/STK3/UBR5/CTHRC1/RSPO2/EXT1/CCN4/KANK1/MLLT3/GNAQ/TLE4/TLE1/SPIN1/ROR2/WNK2/BARX1/KLF4/DAB2IP/ABL1/ATP6AP2/DDX3X/XIAP/GPC4/GPC3",189
